retailer_id,store_id,shipment_id,shipped_dttm,refund_id,refund_created_dttm,return_reason,return_kind,goods_sum,cogs_sum,retailer_sku,product_sku,master_category,parent_category,item_return_quantity,item_price,total_item_price,total_item_return_sum,total_item_sum,marking_system,order_state
106,6754,16821541221429067343,2023-01-05T10:22:45,817263,2023-01-05T18:38:49,Качество товара,part,781.61,778.17,6288,15070238,Свежие овощи,"Овощи, зелень, грибы",0.284,229.99,65.32,65.32,65.32,,complete
1,9,3708106643792286109,2023-01-06T09:09:35,818871,2023-01-06T09:21:08,Качество товара,part,660.74,568.23,111692,17415862,"Зелень, салаты, смеси","Овощи, зелень, грибы",1.0,99.9,99.9,99.9,99.9,,complete
1,9,3708106643792286109,2023-01-06T09:09:35,818871,2023-01-06T09:21:08,Качество товара,part,660.74,568.23,96644,727769,"Зелень, салаты, смеси","Овощи, зелень, грибы",1.0,149.0,149.0,149.0,149.0,,complete
24,1011,3632727988334562030,,673259,2022-12-12T15:47:27,Отмена заказа,full,2236.35,,912388,55629,"Крупы, бобы",Бакалея,1.0,82.99,82.99,82.99,82.99,,canceled
24,1011,3632727988334562030,,673259,2022-12-12T15:47:27,Отмена заказа,full,2236.35,,806792,67396,Йогурты,"Молочные продукты, яйца",2.0,44.99,44.99,89.98,89.98,{chestny_znak},canceled
24,1011,3632727988334562030,,673259,2022-12-12T15:47:27,Отмена заказа,full,2236.35,,276511,906920,"Хлеб, тосты, лаваш",Хлеб и выпечка,1.0,51.99,51.99,51.99,51.99,,canceled
24,1011,3632727988334562030,,673259,2022-12-12T15:47:27,Отмена заказа,full,2236.35,,812720,214125,Молоко,"Молочные продукты, яйца",1.0,74.99,74.99,74.99,74.99,{chestny_znak},canceled
24,1011,3632727988334562030,,673259,2022-12-12T15:47:27,Отмена заказа,full,2236.35,,601900,929937,"Хлопья, мюсли, каши, сухие завтраки",Бакалея,1.0,54.99,54.99,54.99,54.99,,canceled
24,1011,3632727988334562030,,673259,2022-12-12T15:47:27,Отмена заказа,full,2236.35,,658681,1390081,"Хлеб, тосты, лаваш",Хлеб и выпечка,1.0,29.99,29.99,29.99,29.99,,canceled
24,1011,3632727988334562030,,673259,2022-12-12T15:47:27,Отмена заказа,full,2236.35,,906078,94583,Макаронные изделия и паста,Бакалея,1.0,49.99,49.99,49.99,49.99,,canceled
24,1011,3632727988334562030,,673259,2022-12-12T15:47:27,Отмена заказа,full,2236.35,,694113,1315022,Ватные диски и палочки,Личная гигиена,1.0,16.19,16.19,16.19,16.19,,canceled
24,1011,3632727988334562030,,673259,2022-12-12T15:47:27,Отмена заказа,full,2236.35,,740963,1316663,"Печенье, пряники, вафли",Сладости,0.198,599.99,118.8,118.8,118.8,,canceled
24,1011,3632727988334562030,,673259,2022-12-12T15:47:27,Отмена заказа,full,2236.35,,807405,70759,Средства для стирки,Стирка и уход за одеждой,1.0,499.99,499.99,499.99,499.99,,canceled
24,1011,3632727988334562030,,673259,2022-12-12T15:47:27,Отмена заказа,full,2236.35,,789263,835924,Йогурты,"Молочные продукты, яйца",1.0,44.99,44.99,44.99,44.99,{chestny_znak},canceled
24,1011,3632727988334562030,,673259,2022-12-12T15:47:27,Отмена заказа,full,2236.35,,905891,23762905,"Соленая, копченая, вяленая рыба",Рыба и морепродукты,1.0,249.0,249.0,249.0,249.0,,canceled
24,1011,3632727988334562030,,673259,2022-12-12T15:47:27,Отмена заказа,full,2236.35,,157674,25282,Сыры,Сыры,1.0,259.99,259.99,259.99,259.99,{chestny_znak},canceled
24,1011,3632727988334562030,,673259,2022-12-12T15:47:27,Отмена заказа,full,2236.35,,587047,18599758,Десерты,"Молочные продукты, яйца",4.0,27.89,27.89,111.56,111.56,{chestny_znak},canceled
24,1011,3632727988334562030,,673259,2022-12-12T15:47:27,Отмена заказа,full,2236.35,,822277,24641508,Колбасы,Колбасные изделия и мясные деликатесы,1.0,149.99,149.99,149.99,149.99,,canceled
24,1011,3632727988334562030,,673259,2022-12-12T15:47:27,Отмена заказа,full,2236.35,,636537,104583,Йогурты,"Молочные продукты, яйца",4.0,28.99,28.99,115.96,115.96,{chestny_znak},canceled
24,1011,3632727988334562030,,673259,2022-12-12T15:47:27,Отмена заказа,full,2236.35,,860474,726470,Влажные и сухие салфетки,Личная гигиена,2.0,49.99,49.99,99.98,99.98,,canceled
24,1011,3632727988334562030,,673259,2022-12-12T15:47:27,Отмена заказа,full,2236.35,,819842,228997,"Печенье, пряники, вафли",Сладости,1.0,89.99,89.99,89.99,89.99,,canceled
24,1011,3632727988334562030,,673259,2022-12-12T15:47:27,Отмена заказа,full,2236.35,,789264,846079,Йогурты,"Молочные продукты, яйца",1.0,44.99,44.99,44.99,44.99,{chestny_znak},canceled
1,9,6686984677895346466,2022-11-03T14:19:09,480424,2022-11-04T11:23:06,Недовоз,part,8405.36,7041.25,96657,727771,"Зелень, салаты, смеси","Овощи, зелень, грибы",1.0,126.01,126.01,126.01,126.01,,complete
8,1293,8480983948929064663,2023-02-11T19:55:14,1014752,2023-02-11T21:25:26,Другой товар,part,3451.43,3238.51,305270,218669,Свежие фрукты,Фрукты и ягоды,2.016,79.99,161.26,161.26,161.26,,complete
15,177,286537155905209348,2022-10-13T18:00:13,415078,2022-10-13T18:23:38,Качество товара,part,2644.99,2644.99,598232,272668,Семечки,"Сухофрукты, орехи, семечки",1.0,89.99,89.99,89.99,89.99,,complete
15,177,286537155905209348,2022-10-13T18:00:13,415078,2022-10-13T18:23:38,Качество товара,part,2644.99,2644.99,258194,113690,Макаронные изделия и паста,Бакалея,2.0,92.99,92.99,185.98,185.98,,complete
134,18166,15155391845568071579,2022-09-26T14:08:34,371516,2022-09-27T05:23:06,Качество товара,part,739.25,726.53,173145,17896440,Свежие фрукты,Фрукты и ягоды,1.026,129.99,133.37,133.37,133.37,,complete
8,164,17347931287831892835,2022-11-12T17:36:41,514330,2022-11-13T12:43:33,Качество товара,part,4940.27,4370.15,660468,29166,Йогурты,"Молочные продукты, яйца",2.0,59.99,59.99,119.98,119.98,"{mercury,chestny_znak}",complete
8,164,17347931287831892835,2022-11-12T17:36:41,514330,2022-11-13T12:43:33,Качество товара,part,4940.27,4370.15,239792,16991784,Свежие овощи,"Овощи, зелень, грибы",0.568,169.99,96.55,96.55,96.55,,complete
8,164,17347931287831892835,2022-11-12T17:36:41,514330,2022-11-13T12:43:33,Качество товара,part,4940.27,4370.15,370210,75469,"Зелень, салаты, смеси","Овощи, зелень, грибы",1.0,80.08,80.08,80.08,80.08,,complete
8,164,17347931287831892835,2022-11-12T17:36:41,514330,2022-11-13T12:43:33,Качество товара,part,4940.27,4370.15,482038,230396,Субпродукты,Мясо и птица,1.0,189.99,189.99,189.99,189.99,{mercury},complete
8,164,17347931287831892835,2022-11-12T17:36:41,514330,2022-11-13T12:43:33,Качество товара,part,4940.27,4370.15,660453,1477524,Йогурты,"Молочные продукты, яйца",2.0,59.99,59.99,119.98,119.98,"{mercury,chestny_znak}",complete
8,164,17347931287831892835,2022-11-12T17:36:41,514330,2022-11-13T12:43:33,Качество товара,part,4940.27,4370.15,660461,29167,Йогурты,"Молочные продукты, яйца",1.0,59.99,59.99,59.99,59.99,"{mercury,chestny_znak}",complete
8,164,17347931287831892835,2022-11-12T17:36:41,514330,2022-11-13T12:43:33,Качество товара,part,4940.27,4370.15,362192,69118,"Соленая, копченая, вяленая рыба",Рыба и морепродукты,1.0,329.99,329.99,329.99,329.99,{mercury},complete
24,4539,17610427409239304241,2022-11-26T06:55:20,572216,2022-11-26T07:13:17,Недовоз,part,3257.92,2608.41,831252,45726,Томатная паста,"Соусы, специи и приправы",3.0,149.99,149.99,449.97,599.96,,complete
15,247,7640855635971655609,2022-11-26T11:05:58,573767,2022-11-26T12:49:50,Качество товара,part,1967.78,1984.84,327058,116313,Свежие овощи,"Овощи, зелень, грибы",2.986,35.99,107.47,107.47,107.47,,complete
122,2084,17044941372014894651,2022-10-10T13:02:30,405963,2022-10-10T14:41:31,Другой товар,part,2573.34,2536.78,1000384539,15287653,Кофе,"Чай, кофе, какао",2.0,379.99,379.99,759.98,759.98,,complete
15,267,9665335537743325724,2023-02-03T06:59:46,968336,2023-02-03T12:29:46,Недовоз,part,1193.22,1193.22,593169,42415,Полуфабрикаты из мяса и птицы,Мясо и птица,1.0,109.9,109.9,109.9,109.9,,complete
97,1962,8599542140907346630,2024-01-13T10:40:14,3939798,2024-01-13T17:18:33,Недовоз,part,2687.01,2709.91,203971,1510844,Колбасы,Колбасные изделия и мясные деликатесы,1.0,1044.99,344.85,344.85,344.85,,complete
97,1962,8599542140907346630,2024-01-13T10:40:14,3939798,2024-01-13T17:18:33,Недовоз,part,2687.01,2709.91,265696,1287524,Сыры,Сыры,1.0,119.99,119.99,119.99,119.99,{chestny_znak},complete
97,1962,8599542140907346630,2024-01-13T10:40:14,3939798,2024-01-13T17:18:33,Недовоз,part,2687.01,2709.91,358304,15086778,Кисломолочные продукты,"Молочные продукты, яйца",1.0,79.99,79.99,79.99,79.99,{chestny_znak},complete
24,1025,10463030354164035076,,585513,2022-11-28T10:33:04,Отмена заказа,full,2207.0,1949.17,823838,1167543,Мясо птицы,Мясо и птица,1.0,229.0,419.99,419.99,419.99,,canceled
24,1025,10463030354164035076,,585513,2022-11-28T10:33:04,Отмена заказа,full,2207.0,1949.17,763181,55495,"Крупы, бобы",Бакалея,1.0,104.99,104.99,104.99,104.99,,canceled
24,1025,10463030354164035076,,585513,2022-11-28T10:33:04,Отмена заказа,full,2207.0,1949.17,876934,249498,Сыры,Сыры,1.0,204.0,204.0,204.0,204.0,{chestny_znak},canceled
24,1025,10463030354164035076,,585513,2022-11-28T10:33:04,Отмена заказа,full,2207.0,1949.17,663227,18823941,Молоко,"Молочные продукты, яйца",1.0,75.99,75.99,75.99,75.99,{chestny_znak},canceled
24,1025,10463030354164035076,,585513,2022-11-28T10:33:04,Отмена заказа,full,2207.0,1949.17,613287,16639100,Колбасы,Колбасные изделия и мясные деликатесы,1.0,169.99,169.99,169.99,169.99,,canceled
24,1025,10463030354164035076,,585513,2022-11-28T10:33:04,Отмена заказа,full,2207.0,1949.17,855452,23040630,"Сухари, баранки, сушки",Хлеб и выпечка,1.0,47.99,47.99,47.99,47.99,,canceled
24,1025,10463030354164035076,,585513,2022-11-28T10:33:04,Отмена заказа,full,2207.0,1949.17,528061,19643,"Крупы, бобы",Бакалея,1.0,91.99,91.99,91.99,91.99,,canceled
24,1025,10463030354164035076,,585513,2022-11-28T10:33:04,Отмена заказа,full,2207.0,1949.17,688713,117155,Кисломолочные продукты,"Молочные продукты, яйца",2.0,37.99,37.99,75.98,75.98,,canceled
24,1025,10463030354164035076,,585513,2022-11-28T10:33:04,Отмена заказа,full,2207.0,1949.17,865112,138633,Средства для ванных комнат и туалета,Чистящие и моющие средства,1.0,239.99,239.99,239.99,239.99,,canceled
24,1025,10463030354164035076,,585513,2022-11-28T10:33:04,Отмена заказа,full,2207.0,1949.17,731682,245962,Творог и творожная масса,"Молочные продукты, яйца",2.0,41.99,41.99,83.98,83.98,,canceled
24,1025,10463030354164035076,,585513,2022-11-28T10:33:04,Отмена заказа,full,2207.0,1949.17,6364,1248252,Свежие овощи,"Овощи, зелень, грибы",1.108,19.99,22.15,22.15,22.15,,canceled
24,1025,10463030354164035076,,585513,2022-11-28T10:33:04,Отмена заказа,full,2207.0,1949.17,686529,55651,"Крупы, бобы",Бакалея,1.0,119.99,119.99,119.99,119.99,,canceled
24,1025,10463030354164035076,,585513,2022-11-28T10:33:04,Отмена заказа,full,2207.0,1949.17,31980,11750,Овощные консервы и соленья,Консервированные продукты,1.0,79.99,79.99,79.99,79.99,,canceled
24,1025,10463030354164035076,,585513,2022-11-28T10:33:04,Отмена заказа,full,2207.0,1949.17,320953,444764,"Крупы, бобы",Бакалея,1.0,309.99,309.99,309.99,309.99,,canceled
24,1025,10463030354164035076,,585513,2022-11-28T10:33:04,Отмена заказа,full,2207.0,1949.17,834331,249499,Сыры,Сыры,1.0,159.99,159.99,159.99,159.99,{chestny_znak},canceled
8,209,12139021400754196387,2022-10-02T08:38:40,384614,2022-10-02T10:10:52,Недовоз,part,3410.77,2311.58,494807,59958,Паштеты,Колбасные изделия и мясные деликатесы,7.0,112.69,112.69,788.83,901.52,{mercury},complete
122,6776,6227899963672653451,2022-12-23T09:39:07,739038,2022-12-23T10:39:25,Качество товара,part,1407.37,1360.1,1444282016,15617267,Свежие фрукты,Фрукты и ягоды,1.0,109.98,109.98,109.98,109.98,,complete
122,6776,6227899963672653451,2022-12-23T09:39:07,739038,2022-12-23T10:39:25,Качество товара,part,1407.37,1360.1,3414400029,15642211,Свежие фрукты,Фрукты и ягоды,1.0,170.0,170.0,170.0,170.0,,complete
122,6776,6227899963672653451,2022-12-23T09:39:07,738675,2022-12-23T09:50:26,Другой товар,part,1407.37,1360.1,1000029317,1344424,Колбасы,Колбасные изделия и мясные деликатесы,1.0,239.99,239.99,239.99,239.99,,complete
1,137,6516579076136514609,2022-09-19T12:19:14,,2022-09-19T12:18:10,Клиент передумал,part,1188.0,1293.44,118493,15263155,"Бокалы, стаканы, фужеры",Сервировка стола,4.0,79.0,79.0,316.0,316.0,,complete
24,1001,1211244521844137644,,,2022-09-20T02:24:32,Отмена заказа,full,3568.25,3252.76,566229,1153084,"Детские пюре, фрикадельки",Детское питание,2.0,107.99,107.99,215.98,215.98,,canceled
24,1001,1211244521844137644,,,2022-09-20T02:24:32,Отмена заказа,full,3568.25,3252.76,809957,33894,Макаронные изделия и паста,Бакалея,1.0,89.99,89.99,89.99,89.99,,canceled
24,1001,1211244521844137644,,,2022-09-20T02:24:32,Отмена заказа,full,3568.25,3252.76,831544,106039,Молоко,"Молочные продукты, яйца",20.0,89.99,89.99,1799.8,1799.8,,canceled
24,1001,1211244521844137644,,,2022-09-20T02:24:32,Отмена заказа,full,3568.25,3252.76,393239,1287566,"Детские пюре, фрикадельки",Детское питание,2.0,141.49,141.49,282.98,282.98,,canceled
24,1001,1211244521844137644,,,2022-09-20T02:24:32,Отмена заказа,full,3568.25,3252.76,870694,312931,"Чипсы, сухарики, попкорн, снеки","Чипсы, сухарики, снеки",1.0,214.0,214.0,214.0,214.0,,canceled
24,1001,1211244521844137644,,,2022-09-20T02:24:32,Отмена заказа,full,3568.25,3252.76,461746,74119,Хлебцы,Хлеб и выпечка,1.0,69.49,69.49,69.49,69.49,,canceled
24,1001,1211244521844137644,,,2022-09-20T02:24:32,Отмена заказа,full,3568.25,3252.76,832778,112623,"Детские пюре, фрикадельки",Детское питание,2.0,125.99,125.99,251.98,251.98,,canceled
24,1001,1211244521844137644,,,2022-09-20T02:24:32,Отмена заказа,full,3568.25,3252.76,491127,846786,Хлебцы,Хлеб и выпечка,1.0,79.99,79.99,79.99,79.99,,canceled
24,1001,1211244521844137644,,,2022-09-20T02:24:32,Отмена заказа,full,3568.25,3252.76,379,15008844,Мясо,Мясо и птица,1.04,239.99,249.59,249.59,249.59,,canceled
24,1001,1211244521844137644,,,2022-09-20T02:24:32,Отмена заказа,full,3568.25,3252.76,389592,1128073,"Детские пюре, фрикадельки",Детское питание,1.0,89.99,89.99,89.99,89.99,,canceled
24,1001,1211244521844137644,,,2022-09-20T02:24:32,Отмена заказа,full,3568.25,3252.76,173552,250618,"Детские пюре, фрикадельки",Детское питание,1.0,80.49,80.49,80.49,80.49,,canceled
24,1001,1211244521844137644,,,2022-09-20T02:24:32,Отмена заказа,full,3568.25,3252.76,756541,1248349,Свежие фрукты,Фрукты и ягоды,1.694,84.99,143.97,143.97,143.97,,canceled
97,1372,342605711021580844,2022-09-01T06:53:06,315876,2022-09-01T12:27:10,Другой товар,part,1832.94,1832.94,447543,1563203,"Папки, планшеты",Папки и регистраторы,1.0,419.99,419.99,419.99,419.99,,complete
24,1080,6786298660218221508,2023-09-22T10:52:27,2642445,2023-09-23T02:19:21,Недовоз,part,2184.3,1744.73,792583,15551795,Сахар и сахарозаменители,Бакалея,3.0,67.99,67.99,203.97,679.9,,complete
122,5472,16247872773874088885,,711180,2022-12-18T16:22:55,Отмена заказа,full,775.08,,1000145527,18074,Средства для кухни и кухонной техники,Чистящие и моющие средства,1.0,54.29,54.29,54.29,54.29,,canceled
122,5472,16247872773874088885,,711180,2022-12-18T16:22:55,Отмена заказа,full,775.08,,1444282016,15617267,Свежие фрукты,Фрукты и ягоды,1.04,65.98,68.62,68.62,68.62,,canceled
122,5472,16247872773874088885,,711180,2022-12-18T16:22:55,Отмена заказа,full,775.08,,3413590001,1248845,Свежие ягоды,Фрукты и ягоды,0.83,83.98,69.7,69.7,69.7,,canceled
122,5472,16247872773874088885,,711180,2022-12-18T16:22:55,Отмена заказа,full,775.08,,1079990114,64664,"Крупы, бобы",Бакалея,1.0,119.99,119.99,119.99,119.99,,canceled
122,5472,16247872773874088885,,711180,2022-12-18T16:22:55,Отмена заказа,full,775.08,,1000064337,24193,Овощные консервы и соленья,Консервированные продукты,1.0,69.99,69.99,69.99,69.99,,canceled
122,5472,16247872773874088885,,711180,2022-12-18T16:22:55,Отмена заказа,full,775.08,,1000177079,15888796,"Сухофрукты, фруктовые чипсы","Сухофрукты, орехи, семечки",1.0,129.99,129.99,129.99,129.99,,canceled
122,5472,16247872773874088885,,711180,2022-12-18T16:22:55,Отмена заказа,full,775.08,,9259258168,15064222,Свежие фрукты,Фрукты и ягоды,1.012,73.98,74.87,74.87,74.87,,canceled
122,5472,16247872773874088885,,711180,2022-12-18T16:22:55,Отмена заказа,full,775.08,,9072651501,15064217,Свежие фрукты,Фрукты и ягоды,0.698,76.99,53.74,53.74,53.74,,canceled
122,5472,16247872773874088885,,711180,2022-12-18T16:22:55,Отмена заказа,full,775.08,,1000172627,15169215,Свежие овощи,"Овощи, зелень, грибы",1.0,114.99,114.99,114.99,114.99,,canceled
122,5472,16247872773874088885,,711180,2022-12-18T16:22:55,Отмена заказа,full,775.08,,9072651504,15064219,Свежие фрукты,Фрукты и ягоды,0.21,90.0,18.9,18.9,18.9,,canceled
82,948,12695134744215374686,2022-12-26T10:35:28,759704,2022-12-26T14:04:17,Другой товар,part,5804.5,5841.5,41095895,258326,Замороженные фрукты и ягоды,Фрукты и ягоды,2.0,199.99,199.99,399.98,399.98,,complete
24,1664,17254193126220699346,2022-11-15T16:25:40,525014,2022-11-15T17:27:36,Недовоз,part,1736.35,1440.25,875354,930774,Сливки,"Молочные продукты, яйца",3.0,64.99,64.99,194.97,194.97,{chestny_znak},complete
178,10383,8340705661874822802,,516586,2022-11-14T04:08:14,Отмена заказа,full,1831.53,,41426,15261130,Кисломолочные продукты,"Молочные продукты, яйца",2.0,53.0,53.0,106.0,106.0,,canceled
178,10383,8340705661874822802,,516586,2022-11-14T04:08:14,Отмена заказа,full,1831.53,,24799,300442,Сырки,"Молочные продукты, яйца",2.0,55.0,55.0,110.0,110.0,,canceled
178,10383,8340705661874822802,,516586,2022-11-14T04:08:14,Отмена заказа,full,1831.53,,272,84866,Кисломолочные продукты,"Молочные продукты, яйца",3.0,40.0,40.0,120.0,120.0,,canceled
178,10383,8340705661874822802,,516586,2022-11-14T04:08:14,Отмена заказа,full,1831.53,,23208,143874,Творог и творожная масса,"Молочные продукты, яйца",2.0,20.0,20.0,40.0,40.0,,canceled
178,10383,8340705661874822802,,516586,2022-11-14T04:08:14,Отмена заказа,full,1831.53,,731,84930,Свежие фрукты,Фрукты и ягоды,0.39,125.0,48.75,48.75,48.75,,canceled
178,10383,8340705661874822802,,516586,2022-11-14T04:08:14,Отмена заказа,full,1831.53,,50576,16272665,"Печенье, пряники, вафли",Сладости,1.0,109.0,109.0,109.0,109.0,,canceled
178,10383,8340705661874822802,,516586,2022-11-14T04:08:14,Отмена заказа,full,1831.53,,15250,85213,"Печенье, пряники, вафли",Сладости,1.0,84.0,84.0,84.0,84.0,,canceled
178,10383,8340705661874822802,,516586,2022-11-14T04:08:14,Отмена заказа,full,1831.53,,43990,1431505,"Печенье, пряники, вафли",Сладости,1.0,41.0,41.0,41.0,41.0,,canceled
178,10383,8340705661874822802,,516586,2022-11-14T04:08:14,Отмена заказа,full,1831.53,,50047,17711848,Кисломолочные продукты,"Молочные продукты, яйца",1.0,58.0,58.0,58.0,58.0,,canceled
178,10383,8340705661874822802,,516586,2022-11-14T04:08:14,Отмена заказа,full,1831.53,,51281,16349175,"Печенье, пряники, вафли",Сладости,1.0,119.0,119.0,119.0,119.0,,canceled
178,10383,8340705661874822802,,516586,2022-11-14T04:08:14,Отмена заказа,full,1831.53,,50048,17711849,Кисломолочные продукты,"Молочные продукты, яйца",1.0,58.0,58.0,58.0,58.0,,canceled
178,10383,8340705661874822802,,516586,2022-11-14T04:08:14,Отмена заказа,full,1831.53,,17150,85558,Кисломолочные продукты,"Молочные продукты, яйца",2.0,44.0,44.0,88.0,88.0,,canceled
178,10383,8340705661874822802,,516586,2022-11-14T04:08:14,Отмена заказа,full,1831.53,,18450,85763,Сыры,Сыры,1.0,930.0,216.78,216.78,216.78,,canceled
178,10383,8340705661874822802,,516586,2022-11-14T04:08:14,Отмена заказа,full,1831.53,,53396,1286544,"Мармелад, зефир, пастила",Сладости,1.0,52.0,52.0,52.0,52.0,,canceled
178,10383,8340705661874822802,,516586,2022-11-14T04:08:14,Отмена заказа,full,1831.53,,37396,1113883,"Печенье, пряники, вафли",Сладости,1.0,124.0,124.0,124.0,124.0,,canceled
178,10383,8340705661874822802,,516586,2022-11-14T04:08:14,Отмена заказа,full,1831.53,,44017,55801,"Детские пюре, фрикадельки",Детское питание,2.0,54.0,54.0,108.0,108.0,,canceled
178,10383,8340705661874822802,,516586,2022-11-14T04:08:14,Отмена заказа,full,1831.53,,14860,85156,Творог и творожная масса,"Молочные продукты, яйца",1.0,40.0,40.0,40.0,40.0,,canceled
178,10383,8340705661874822802,,516586,2022-11-14T04:08:14,Отмена заказа,full,1831.53,,47360,1654760,Свежие фрукты,Фрукты и ягоды,1.0,200.0,200.0,200.0,200.0,,canceled
178,10383,8340705661874822802,,516586,2022-11-14T04:08:14,Отмена заказа,full,1831.53,,50580,15601598,"Печенье, пряники, вафли",Сладости,1.0,109.0,109.0,109.0,109.0,,canceled
20,5386,7035491906499731869,2022-10-07T12:57:10,397176,2022-10-07T13:32:21,Отказ от позиции(й),part,3107.65,3107.65,1259538,1569896,Мясо,Мясо и птица,1.0,699.0,525.65,525.65,525.65,{mercury},complete
8,942,10841222931622633334,,757019,2022-12-26T06:54:03,Отмена заказа,full,1880.04,1662.46,667058,21555435,Детские смеси,Детское питание,2.0,940.02,940.02,1880.04,1880.04,,canceled
122,2705,6823594376536046802,2023-01-29T05:58:22,944523,2023-01-29T12:56:35,Другой товар,part,1808.83,1973.06,1000131014,62795,Колбасы,Колбасные изделия и мясные деликатесы,1.0,149.99,149.99,149.99,149.99,,complete
8,130,5063439910613689514,2022-10-11T03:29:51,411080,2022-10-12T13:33:18,Недовоз,part,3503.41,3028.66,472442,221058,Майонез,"Соусы, специи и приправы",1.0,149.89,149.89,149.89,149.89,,complete
122,16662,18004543076048859255,2023-02-13T10:28:03,1023488,2023-02-13T10:41:35,Другой товар,part,3162.59,4011.18,1000187811,52915,"Соки, нектары и морсы",Безалкогольные напитки и соки,1.0,139.99,139.99,139.99,139.99,,complete
1,94,16713744749052499505,2022-11-05T13:08:46,484844,2022-11-05T13:38:12,Отказ от позиции(й),part,1681.41,1534.26,64599,19392766,Крабовые палочки и мясо,Рыба и морепродукты,1.0,579.0,579.0,579.0,579.0,{mercury},complete
24,1030,17815532339667371855,2022-09-26T16:02:28,371251,2022-09-26T18:46:29,Недовоз,part,3048.31,2709.17,908666,1625633,Все для выпечки и десертов,Бакалея,4.0,24.49,24.49,97.96,122.45,,complete
3,2166,4322388548054417446,2022-12-01T15:12:12,607046,2022-12-02T08:41:35,Качество товара,part,1881.95,1881.98,3413590001,1248845,Свежие ягоды,Фрукты и ягоды,0.668,89.98,60.11,60.11,60.11,,complete
7,594,4117583142820307647,2022-12-18T17:56:08,712261,2022-12-18T18:46:01,Другой товар,part,2981.61,3032.39,13926910,34591,Корма для животных,Товары для животных,1.0,429.9,429.9,429.9,429.9,,complete
47,428,15924309414449892902,2022-11-04T01:38:34,478902,2022-11-04T01:52:29,Недовоз,part,5243.73,5281.99,198202,55855,"Детские пюре, фрикадельки",Детское питание,4.0,54.78,54.78,219.12,219.12,,complete
47,428,15924309414449892902,2022-11-04T01:38:34,478902,2022-11-04T01:52:29,Недовоз,part,5243.73,5281.99,135853,55844,"Детские пюре, фрикадельки",Детское питание,3.0,96.44,96.44,289.32,289.32,,complete
1,95,16832620635487815435,,,2022-10-17T16:25:58,Отмена заказа,full,2018.0,1735.48,663927,404354,Молоко,"Молочные продукты, яйца",20.0,100.9,100.9,2018.0,2018.0,"{mercury,chestny_znak_b2b,chestny_znak}",canceled
97,1953,18386087741837156203,2022-11-11T19:40:58,507587,2022-11-12T05:49:48,Качество товара,part,1680.86,1680.86,496432,130742,Йогурты,"Молочные продукты, яйца",3.0,59.99,59.99,179.97,179.97,{chestny_znak},complete
15,304,4992299705204039333,2022-11-20T15:39:33,546704,2022-11-20T15:52:46,Другой товар,part,1765.58,1765.58,45291,1248825,Свежие фрукты,Фрукты и ягоды,1.096,84.9,93.05,93.05,93.05,,complete
8,221,3785249867891740706,2022-11-29T18:29:09,595129,2022-11-30T04:38:20,Качество товара,part,3608.46,3269.07,411110,248202,Свежие овощи,"Овощи, зелень, грибы",1.0,109.99,109.99,109.99,109.99,,complete
97,1945,7805506601820057054,2022-10-07T15:19:56,397579,2022-10-07T15:42:20,Другой товар,part,3267.4,3267.4,465695,69600,"Кухонные ножи, ножницы, аксессуары",Кухонные инструменты и аксессуары,2.0,279.99,279.99,559.98,559.98,,complete
15,333,8782460636389631342,2022-10-10T16:25:44,406397,2022-10-10T17:03:39,Недовоз,part,1427.98,1437.2,325016,55153,"Хлеб, тосты, лаваш",Хлеб и выпечка,1.0,42.27,42.27,42.27,42.27,,complete
15,362,6921933558291180823,2022-11-16T13:40:30,528148,2022-11-16T14:46:19,Качество товара,part,1965.25,1966.8,45285,116402,Свежие фрукты,Фрукты и ягоды,0.618,119.9,74.1,74.1,74.1,,complete
15,362,6921933558291180823,2022-11-16T13:40:30,528148,2022-11-16T14:46:19,Качество товара,part,1965.25,1966.8,788227,1148172,Свежие фрукты,Фрукты и ягоды,0.478,74.9,35.8,35.8,35.8,,complete
15,330,12864904565918240239,2022-09-04T17:32:47,323673,2022-09-05T04:35:46,Недовоз,part,2193.33,2194.59,877143,15008116,Для ухода за кожей,Красота и здоровье,1.0,70.99,70.99,70.99,70.99,,complete
8,131,11293698791060256481,2022-04-11T12:53:09,361537,2022-09-22T18:14:23,Отказ от позиции(й),part,2230.54,2124.55,533590,1372012,"Мясорубки, мультирезки",Мелкая техника для кухни,1.0,1998.95,1998.95,1998.95,1998.95,,complete
82,1318,1310696831257188879,,,2023-03-12T04:32:30,Отмена заказа,full,1591.07,1631.07,41113524,864458,Соль,Бакалея,1.0,69.99,69.99,69.99,69.99,,canceled
82,1318,1310696831257188879,,,2023-03-12T04:32:30,Отмена заказа,full,1591.07,1631.07,41138753,1170401,Свежие овощи,"Овощи, зелень, грибы",2.454,22.99,56.42,56.42,56.42,,canceled
82,1318,1310696831257188879,,,2023-03-12T04:32:30,Отмена заказа,full,1591.07,1631.07,41115936,149266,"Хлеб, тосты, лаваш",Хлеб и выпечка,1.0,44.99,44.99,44.99,44.99,,canceled
82,1318,1310696831257188879,,,2023-03-12T04:32:30,Отмена заказа,full,1591.07,1631.07,41138767,1288366,Свежие фрукты,Фрукты и ягоды,0.302,109.99,33.22,33.22,33.22,,canceled
